sentence_id,words,labelp,labeln,pos_tag
57,char,O,B,NN
57,-,O,I,:
57,DenseNet,O,I,NNP
57,-,O,I,:
57,9,O,I,CD
57,",",O,O,","
57,which,O,O,WDT
57,shows,B,O,VBZ
57,that,I,O,IN
57,the,O,O,DT
57,dense,O,B,NN
57,connections,O,I,NNS
57,are,B,O,VBP
57,better,O,B,JJR
57,than,B,O,IN
57,residual,O,B,JJ
57,connections,O,I,NNS
57,for,B,O,IN
57,learning,I,O,VBG
57,word,O,B,NN
57,shape,O,I,NN
57,information,O,I,NN
57,.,O,O,.
58,Our,O,O,PRP$
58,proposed,O,B,VBN
58,character,O,I,NN
58,-,O,I,:
58,to,O,I,TO
58,-,O,I,:
58,word,O,I,NN
58,model,O,I,NN
58,",",O,I,","
58,char,O,I,SYM
58,-,O,I,:
58,IntNet,O,I,NNP
58,-,O,I,:
58,5,O,I,CD
58,and,O,I,CC
58,char,O,I,VB
58,-,O,I,:
58,IntNet,O,I,NNP
58,-,O,I,:
58,9,O,I,CD
58,generally,O,O,RB
58,improves,B,O,VBZ
58,the,O,O,DT
58,results,O,B,NNS
58,across,B,O,IN
58,all,O,B,DT
58,datasets,O,I,NNS
58,.,O,O,.
59,Our,O,O,PRP$
59,IntNet,O,B,NNP
59,significantly,B,O,RB
59,outperforms,I,O,VBZ
59,other,O,B,JJ
59,character,O,I,NN
59,embedding,O,I,VBG
59,models,O,I,NNS
59,",",O,O,","
59,for,O,O,IN
59,example,O,O,NN
59,",",O,O,","
59,the,O,O,DT
59,improvement,O,O,NN
59,is,O,O,VBZ
59,more,O,O,JJR
59,than,O,O,IN
59,2,O,O,CD
59,%,O,O,NN
59,in,O,O,IN
59,terms,O,O,NNS
59,of,O,O,IN
59,F,O,O,NNP
59,1,O,O,CD
59,score,O,O,NN
59,for,O,O,IN
59,German,O,O,JJ
59,and,O,O,CC
59,Dutch,O,O,NNP
59,.,O,O,.
60,Also,O,O,RB
60,",",O,O,","
60,we,O,O,PRP
60,observe,O,O,VBP
60,that,O,O,DT
60,char,O,B,VBP
60,-,O,I,:
60,IntNet,O,I,NNP
60,-,O,I,:
60,5,O,I,CD
60,is,B,O,VBZ
60,more,O,B,RBR
60,effective,O,I,JJ
60,for,B,O,IN
60,learning,I,O,VBG
60,character,O,B,NN
60,-,O,I,:
60,to,O,I,TO
60,-,O,I,:
60,word,O,I,NN
60,representations,O,I,NNS
60,than,B,O,IN
60,char,O,B,SYM
60,-,O,I,:
60,IntNet,O,I,NNP
60,-,O,I,:
60,9,O,I,CD
60,in,B,O,IN
60,most,O,B,JJS
60,of,O,I,IN
60,the,O,I,DT
60,cases,O,I,NNS
60,.,O,O,.
61,Table,O,O,JJ
61,2,O,O,CD
61,presents,O,O,NNS
61,our,O,O,PRP$
61,proposed,O,O,VBN
61,model,O,O,NN
61,in,B,O,IN
61,comparison,I,O,NN
61,with,I,O,IN
61,state,O,B,NN
61,-,O,I,:
61,of,O,I,IN
61,-,O,I,:
61,the,O,I,DT
61,-,O,I,:
61,art,O,I,NN
61,results,O,I,NNS
61,.,O,O,.
62,These,O,O,DT
62,experiments,O,O,NNS
62,show,B,O,VBP
62,that,I,O,IN
62,our,O,B,PRP$
62,char,O,I,NN
62,-,O,I,:
62,IntNet,O,I,NNP
62,generally,O,O,RB
62,improves,B,O,VBZ
62,results,O,B,NNS
62,across,B,O,IN
62,different,O,B,JJ
62,models,O,I,NNS
62,and,O,I,CC
62,datasets,O,I,NNS
62,.,O,O,.
63,The,O,O,DT
63,improvement,O,O,NN
63,is,O,O,VBZ
63,more,O,O,RBR
63,pronounced,O,O,JJ
63,for,B,O,IN
63,non-English,O,O,JJ
63,datasets,O,O,NNS
63,",",O,O,","
63,for,O,O,IN
63,example,O,O,NN
63,",",O,O,","
63,IntNet,O,B,NNP
63,improves,B,O,VBZ
63,the,O,O,DT
63,F,O,B,NNP
63,-,O,I,:
63,1,O,I,CD
63,score,O,I,NN
63,over,B,O,IN
63,the,O,O,DT
63,stateof,O,B,JJ
63,-,O,I,:
63,the,O,I,DT
63,-,O,I,:
63,art,O,I,NN
63,results,O,I,NNS
63,by,B,O,IN
63,more,I,O,JJR
63,than,I,O,IN
63,2,O,B,CD
63,%,O,I,NN
63,for,O,O,IN
63,Dutch,O,B,NNP
63,and,O,I,CC
63,Spanish,O,I,NNP
63,.,O,O,.
64,It,O,O,PRP
64,also,O,O,RB
64,shows,B,O,VBZ
64,that,I,O,IN
64,the,O,O,DT
64,results,O,B,NNS
64,of,B,O,IN
64,LSTM,O,B,NNP
64,-,O,I,:
64,CRF,O,I,NN
64,are,B,O,VBP
64,significantly,O,B,RB
64,improved,O,I,VBN
64,after,B,O,IN
64,adding,I,O,VBG
64,character,O,B,NN
64,-,O,I,:
64,to,O,I,TO
64,-,O,I,:
64,word,O,I,NN
64,models,O,I,NNS
64,",",O,O,","
64,which,O,O,WDT
64,confirms,O,O,VBZ
64,that,O,O,IN
64,word,O,O,NN
64,shape,O,O,NN
64,information,O,O,NN
64,is,O,O,VBZ
64,very,O,O,RB
64,important,O,O,JJ
64,for,O,O,IN
64,sequence,O,O,NN
64,labeling,O,O,NN
64,.,O,O,.
65,Morphosyntactic,O,B,JJ
65,Tagging,O,I,NNP
65,with,O,O,IN
65,a,O,O,DT
65,Meta-BiLSTM,O,O,JJ
65,Model,O,O,NNP
65,over,O,O,IN
65,Context,O,O,NNP
65,Sensitive,O,O,NNP
65,Token,O,O,NNP
65,Encodings,O,O,NNS
66,We,O,O,PRP
66,propose,O,O,VBP
66,a,O,O,DT
66,novel,O,O,NN
66,model,O,O,NN
66,where,O,O,WRB
66,we,O,O,PRP
66,learn,B,O,VBP
66,context,O,B,JJ
66,sensitive,O,I,JJ
66,initial,O,I,JJ
66,character,O,I,NN
66,and,O,I,CC
66,word,O,I,NN
66,representations,O,I,NNS
66,through,B,O,IN
66,two,O,B,CD
66,separate,O,I,JJ
66,sentence,O,I,NN
66,-,O,I,:
66,level,O,I,NN
66,recurrent,O,I,NN
66,models,O,I,NNS
66,.,O,O,.
67,These,O,O,DT
67,are,O,O,VBP
67,then,O,O,RB
67,combined,B,O,VBN
67,via,I,O,IN
67,a,O,O,DT
67,meta-BiLSTM,O,B,JJ
67,model,O,I,NN
67,that,O,O,WDT
67,builds,B,O,VBZ
67,a,O,O,DT
67,unified,O,B,JJ
67,representation,O,I,NN
67,of,B,O,IN
67,each,O,B,DT
67,word,O,I,NN
67,that,O,O,WDT
67,is,O,O,VBZ
67,then,O,O,RB
67,used,B,O,VBN
67,for,I,O,IN
67,syntactic,O,B,JJ
67,tagging,O,I,NN
67,.,O,O,.
68,The,O,O,DT
68,word,O,B,NN
68,embeddings,O,I,NNS
68,are,B,O,VBP
68,initialized,O,B,VBN
68,with,B,O,IN
68,zero,O,B,NN
68,values,O,I,NNS
68,and,O,O,CC
68,the,O,O,DT
68,pre-trained,O,B,JJ
68,embeddings,O,I,NNS
68,are,O,O,VBP
68,not,B,O,RB
68,updated,O,B,VBN
68,during,B,O,IN
68,training,O,B,NN
68,.,O,O,.
69,The,O,O,DT
69,dropout,O,B,NN
69,used,B,O,VBN
69,on,I,O,IN
69,the,O,O,DT
69,embeddings,O,B,NNS
69,is,B,O,VBZ
69,achieved,B,O,VBN
69,by,I,O,IN
69,a,O,O,DT
69,RRIE,O,B,NNP
69,is,O,O,VBZ
69,the,O,O,DT
69,relative,O,B,JJ
69,reduction,O,I,NN
69,in,O,I,IN
69,error,O,I,NN
69,.,O,O,.
70,Part,O,B,NNP
70,-,O,I,:
70,of,O,I,IN
70,-,O,I,:
70,Speech,O,I,NN
70,Tagging,O,I,NNP
70,Results,O,I,NNP
71,Our,O,B,PRP$
71,model,O,I,NN
71,outperforms,O,B,NNS
71,in,B,O,IN
71,32,O,B,CD
71,of,B,O,IN
71,the,O,O,DT
71,54,O,B,CD
71,treebanks,O,I,NNS
71,with,B,O,IN
71,13,O,B,CD
71,ties,O,I,NNS
71,.,O,O,.
72,Our,O,O,PRP$
72,model,O,O,NN
72,tends,O,O,VBZ
72,to,O,O,TO
72,produce,B,O,VB
72,better,O,B,JJR
72,results,O,I,NNS
72,",",O,O,","
72,especially,B,O,RB
72,for,I,O,IN
72,morphologically,O,B,RB
72,rich,O,I,JJ
72,languages,O,I,NNS
72,(,O,O,(
72,e.g.,O,O,JJ
72,Slavic,O,O,NNP
73,Morphological,O,B,JJ
73,Tagging,O,I,NNP
73,Results,O,I,NNS
74,Our,O,B,PRP$
74,models,O,I,NNS
74,tend,O,O,VBP
74,to,O,O,TO
74,produce,B,O,VB
74,significantly,O,B,RB
74,better,O,I,JJR
74,results,O,I,NNS
74,than,B,O,IN
74,the,O,O,DT
74,winners,O,B,NNS
74,of,O,I,IN
74,the,O,I,DT
74,CoNLL,O,I,NNP
74,2017,O,I,CD
74,Shared,O,I,NNP
74,Task,O,I,NNP
74,(,O,O,(
74,i.e.,O,O,FW
74,",",O,O,","
74,1.8,O,O,CD
74,%,O,O,NN
74,absolute,O,O,JJ
74,improvement,O,O,NN
74,on,O,O,IN
74,average,O,O,NN
74,",",O,O,","
74,corresponding,O,O,VBG
74,to,O,O,TO
74,a,O,O,DT
74,RRIE,O,O,NNP
74,of,O,O,IN
74,21.20,O,O,CD
74,%,O,O,NN
74,),O,O,)
74,.,O,O,.
75,shows,B,O,NNS
75,that,I,O,WDT
75,separately,O,B,RB
75,optimized,O,I,VBN
75,models,O,I,NNS
75,are,B,O,VBP
75,significantly,O,B,RB
75,more,O,I,RBR
75,accurate,O,I,JJ
75,on,B,O,IN
75,average,O,B,NN
75,than,B,O,IN
75,jointly,O,B,RB
75,optimized,O,I,VBN
75,models,O,I,NNS
75,.,O,O,.
76,Separate,O,B,JJ
76,optimization,O,I,NN
76,leads,B,O,VBZ
76,to,I,O,TO
76,better,O,B,RBR
76,accuracy,O,I,NN
76,for,B,O,IN
76,34,O,B,CD
76,out,O,I,IN
76,of,O,I,IN
76,40,O,I,CD
76,treebanks,O,I,NNS
76,for,B,O,IN
76,the,O,O,DT
76,morphological,O,B,JJ
76,features,O,I,NNS
76,task,O,I,NN
76,and,O,O,CC
76,for,B,O,IN
76,30,O,B,CD
76,out,O,I,IN
76,of,O,I,IN
76,39,O,I,CD
76,treebanks,O,I,NNS
76,for,B,O,IN
76,xpos,O,B,JJ
76,tagging,O,I,NN
76,.,O,O,.
77,Separate,O,O,JJ
77,optimization,O,O,NN
77,outperformed,O,B,VBD
77,joint,O,B,JJ
77,optimization,O,I,NN
77,by,B,O,IN
77,up,O,B,IN
77,to,O,I,TO
77,2.1,O,I,CD
77,percent,O,I,NN
77,absolute,O,I,NN
77,",",O,O,","
77,while,O,O,IN
77,joint,O,B,JJ
77,never,B,O,RB
77,out,O,B,RP
77,-,O,I,:
77,performed,O,I,VBN
77,separate,O,B,JJ
77,by,B,O,IN
77,more,O,B,JJR
77,than,O,I,IN
77,0.5,O,I,CD
77,%,O,I,NN
77,absolute,O,I,NN
77,.,O,O,.
78,The,O,O,DT
78,examples,O,O,NNS
78,show,O,O,VBP
78,that,O,O,IN
78,the,O,O,DT
78,combined,O,B,JJ
78,model,O,I,NN
78,has,O,O,VBZ
78,significantly,O,B,RB
78,higher,O,I,JJR
78,accuracy,O,I,NN
78,compared,B,O,VBN
78,with,I,O,IN
78,either,O,O,CC
78,the,O,O,DT
78,character,O,B,NN
78,and,O,I,CC
78,word,O,I,NN
78,models,O,I,NNS
78,individually,O,O,RB
78,.,O,O,.
79,For,B,O,IN
79,all,O,B,DT
79,of,O,I,IN
79,the,O,I,DT
79,network,O,I,NN
79,sizes,O,I,VBZ
79,in,B,O,IN
79,the,O,O,DT
79,grid,O,B,JJ
79,search,O,I,NN
79,",",O,O,","
79,we,O,O,PRP
79,still,O,O,RB
79,observed,B,O,VBD
79,during,I,O,IN
79,training,O,B,NN
79,that,B,O,IN
79,the,O,O,DT
79,accuracy,O,B,NN
79,reach,B,O,VBP
79,a,O,O,DT
79,high,O,B,JJ
79,value,O,I,NN
79,and,O,O,CC
79,degrades,B,O,NNS
79,with,I,O,IN
79,more,O,B,JJR
79,iterations,O,I,NNS
79,for,B,O,IN
79,the,O,O,DT
79,character,O,B,NN
79,and,O,I,CC
79,word,O,I,NN
79,model,O,I,NN
79,.,O,O,.
80,Multilingual,O,B,JJ
80,Part,O,I,NNP
80,-,O,I,:
80,of,O,I,IN
80,-,O,I,:
80,Speech,O,I,NN
80,Tagging,O,I,VBG
80,with,O,O,IN
80,Bidirectional,O,O,NNP
80,Long,O,O,NNP
80,Short,O,O,NNP
80,-,O,O,:
80,Term,O,O,NNP
80,Memory,O,O,NNP
80,Models,O,O,NNP
80,and,O,O,CC
80,Auxiliary,O,O,NNP
80,Loss,O,O,NNP
81,We,O,O,PRP
81,address,O,O,VBP
81,these,O,O,DT
81,issues,O,O,NNS
81,and,O,O,CC
81,evaluate,O,O,VB
81,bi,O,O,SYM
81,-,O,O,:
81,LSTMs,O,O,NN
81,with,O,O,IN
81,word,O,O,NN
81,",",O,O,","
81,character,O,O,NN
81,",",O,O,","
81,and,O,O,CC
81,unicode,O,O,JJ
81,byte,O,O,NN
81,embeddings,O,O,NNS
81,for,O,O,IN
81,POS,O,B,NNP
81,tagging,O,I,NN
81,.,O,O,.
82,Finally,O,O,RB
82,",",O,O,","
82,we,O,O,PRP
82,introduce,B,O,VBP
82,a,O,O,DT
82,novel,O,B,JJ
82,model,O,I,NN
82,",",O,O,","
82,a,O,O,DT
82,bi,O,B,NN
82,-,O,I,:
82,LSTM,O,I,NN
82,trained,O,I,VBD
82,with,O,I,IN
82,auxiliary,O,I,JJ
82,loss,O,I,NN
82,.,O,O,.
83,The,O,O,DT
83,model,O,O,NN
83,jointly,B,O,RB
83,predicts,I,O,VBZ
83,the,O,O,DT
83,POS,O,B,NNP
83,and,O,I,CC
83,the,O,I,DT
83,log,O,I,JJ
83,frequency,O,I,NN
83,of,O,I,IN
83,the,O,I,DT
83,word,O,I,NN
83,.,O,O,.
84,epochs,O,O,NN
84,",",O,O,","
84,default,O,B,NN
84,learning,O,I,VBG
84,rate,O,I,NN
84,(,O,O,(
84,0.1,O,B,CD
84,),O,O,)
84,",",O,O,","
84,128,O,B,CD
84,dimensions,O,I,NNS
84,for,B,O,IN
84,word,O,B,NN
84,embeddings,O,I,NNS
84,",",O,O,","
84,100,O,B,CD
84,for,B,O,IN
84,character,O,B,NN
84,and,O,I,CC
84,byte,O,I,JJ
84,embeddings,O,I,NNS
84,",",O,O,","
84,100,O,O,CD
84,hidden,O,B,JJ
84,states,O,I,NNS
84,and,O,O,CC
84,Gaussian,O,B,JJ
84,noise,O,I,NN
84,with,B,O,IN
84,?=,O,O,JJ
84,0.2,O,B,CD
84,.,O,O,.
85,As,O,O,IN
85,training,O,B,NN
85,is,B,O,VBZ
85,stochastic,O,B,JJ
85,in,O,O,IN
85,nature,O,O,NN
85,",",O,O,","
85,we,O,O,PRP
85,use,B,O,VBP
85,a,O,O,DT
85,fixed,O,B,JJ
85,seed,O,I,NN
85,throughout,O,O,IN
85,.,O,O,.
86,In,O,O,IN
86,that,O,O,DT
86,case,O,O,NN
86,we,O,O,PRP
86,use,B,O,VBP
86,offthe,O,B,JJ
86,-,O,I,:
86,shelf,O,I,NN
86,polyglot,O,I,NN
86,embeddings,O,I,NNS
86,.,O,O,.
87,The,O,O,DT
87,code,O,O,NN
87,is,O,O,VBZ
87,released,O,O,VBN
87,at,O,O,IN
87,:,O,O,:
87,https,O,B,NN
87,:,O,I,:
87,//github.com/bplank/bilstm-aux,O,I,JJ
88,In,O,O,IN
88,an,O,O,DT
88,initial,O,O,JJ
88,investigation,O,O,NN
88,",",O,O,","
88,we,O,O,PRP
88,compared,B,O,VBN
88,Tnt,O,B,NNP
88,",",O,I,","
88,HunPos,O,I,NNP
88,and,O,I,CC
88,TreeTagger,O,I,NNP
88,and,O,O,CC
88,found,B,O,VBD
88,Tnt,O,B,NNP
88,to,B,O,TO
88,be,I,O,VB
88,consistently,O,B,RB
88,better,O,I,JJR
88,than,B,O,IN
88,Treetagger,O,B,JJR
88,",",O,O,","
88,Hunpos,O,O,NNP
88,followed,O,O,VBD
88,closely,O,O,RB
88,but,O,O,CC
88,crashed,O,O,VBD
88,on,O,O,IN
88,some,O,O,DT
88,languages,O,O,NNS
88,(,O,O,(
88,e.g.,O,O,NN
88,",",O,O,","
88,Arabic,O,O,NNP
88,),O,O,)
88,.,O,O,.
89,The,O,O,DT
89,combined,O,B,JJ
89,word,O,I,NN
89,+,O,I,NNP
89,character,O,I,NN
89,representation,O,I,NN
89,model,O,I,NN
89,is,B,O,VBZ
89,the,O,O,DT
89,best,O,B,JJS
89,representation,O,I,NN
89,",",O,O,","
89,outperforming,O,B,VBG
89,the,O,O,DT
89,baseline,O,B,NN
89,on,B,O,IN
89,all,O,B,DT
89,except,O,I,IN
89,one,O,I,CD
89,language,O,I,NN
89,(,O,I,(
89,Indonesian,O,I,JJ
89,),O,I,)
89,",",O,O,","
89,providing,O,O,VBG
89,strong,O,O,JJ
89,results,O,O,NNS
89,already,O,O,RB
89,without,O,O,IN
89,pre-trained,O,O,JJ
89,embeddings,O,O,NNS
89,.,O,O,.
90,This,O,O,DT
90,model,O,O,NN
90,(,O,O,(
90,w,O,O,JJ
90,+,O,O,NNP
90,c,O,O,NN
90,),O,O,)
90,reaches,B,O,VBZ
90,the,O,O,DT
90,biggest,O,B,JJS
90,improvement,O,I,NN
90,(,O,O,(
90,more,O,B,JJR
90,than,O,I,IN
90,+,O,I,RB
90,2,O,I,CD
90,%,O,I,NN
90,accuracy,O,I,NN
90,),O,O,)
90,on,B,O,IN
90,Hebrew,O,B,NNP
90,and,O,I,CC
90,Slovene,O,I,NNP
90,.,O,O,.
91,Initializing,B,O,VBG
91,the,O,O,DT
91,word,O,B,NN
91,embeddings,O,I,NNS
91,(,O,I,(
91,+,O,I,NNP
91,POLYGLOT,O,I,NNP
91,),O,I,)
91,with,B,O,IN
91,off,O,B,RP
91,-,O,I,:
91,the,O,I,DT
91,-,O,I,:
91,shelf,O,I,NN
91,languagespecific,O,I,JJ
91,embeddings,O,I,NNS
91,further,O,O,RBR
91,improves,B,O,NNS
91,accuracy,O,B,NN
91,.,O,O,.
92,The,O,O,DT
92,over,O,B,IN
92,all,O,I,DT
92,best,O,I,JJS
92,system,O,I,NN
92,is,B,O,VBZ
92,the,O,O,DT
92,multi-task,O,B,JJ
92,bi,O,I,NN
92,-,O,I,:
92,LSTM,O,I,NNP
92,FREQBIN,O,I,NNP
92,(,O,O,(
92,it,O,O,PRP
92,uses,O,O,VBZ
92,w,O,O,JJ
92,+,O,O,NNP
92,c,O,O,NN
92,and,O,O,CC
92,POLYGLOT,O,O,NNP
92,initialization,O,O,NN
92,for,O,O,IN
92,w,O,O,NN
92,),O,O,)
92,.,O,O,.
93,Hierarchically,O,O,NNP
93,-,O,O,:
93,Refined,O,O,VBD
93,Label,O,O,NNP
93,Attention,O,O,NNP
93,Network,O,O,NNP
93,for,O,O,IN
93,Sequence,O,B,NNP
93,Labeling,O,I,NNP
94,CRF,O,O,NNP
94,has,O,O,VBZ
94,been,O,O,VBN
94,used,O,O,VBN
94,as,O,O,IN
94,a,O,O,DT
94,powerful,O,O,JJ
94,model,O,O,NN
94,for,O,O,IN
94,statistical,O,B,JJ
94,sequence,O,I,NN
94,labeling,O,I,NN
94,.,O,O,.
95,To,O,O,TO
95,this,O,O,DT
95,question,O,O,NN
95,",",O,O,","
95,we,O,O,PRP
95,investigate,B,O,VBP
95,a,O,O,DT
95,neural,O,B,JJ
95,network,O,I,NN
95,model,O,I,NN
95,for,B,O,IN
95,output,O,B,NN
95,label,O,I,NN
95,sequences,O,I,NNS
95,.,O,O,.
96,In,O,O,IN
96,particular,O,O,JJ
96,",",O,O,","
96,we,O,O,PRP
96,represent,O,O,VBP
96,each,O,B,DT
96,possible,O,I,JJ
96,label,O,I,NN
96,using,B,O,VBG
96,an,O,O,DT
96,embedding,O,B,NN
96,vector,O,I,NN
96,",",O,O,","
96,and,O,O,CC
96,aim,B,O,NN
96,to,I,O,TO
96,encode,I,O,VB
96,sequences,O,B,NNS
96,of,B,O,IN
96,label,O,B,NN
96,distributions,O,I,NNS
96,using,B,O,VBG
96,a,O,O,DT
96,recurrent,O,B,JJ
96,neural,O,I,JJ
96,network,O,I,NN
96,.,O,O,.
97,This,O,O,DT
97,makes,O,O,VBZ
97,our,O,O,PRP$
97,task,O,O,NN
97,essentially,O,O,RB
97,to,O,O,TO
97,represent,B,O,VB
97,a,O,O,DT
97,full,O,B,JJ
97,-,O,I,:
97,exponential,O,I,JJ
97,search,O,I,NN
97,space,O,I,NN
97,without,B,O,IN
97,making,I,O,VBG
97,Markov,O,B,NNP
97,assumptions,O,I,NNS
97,.,O,O,.
98,WSJ,O,B,NNP
98,.,O,O,.
98,shows,O,O,VBZ
98,the,O,O,DT
98,final,O,O,JJ
98,POS,O,O,NNP
98,tagging,O,O,VBG
98,results,O,O,NNS
98,on,O,O,IN
98,WSJ,O,O,NNP
98,.,O,O,.
99,BiLSTM,O,B,NNP
99,-,O,I,:
99,LAN,O,I,NNP
99,gives,B,O,VBZ
99,significant,O,B,JJ
99,accuracy,O,I,NN
99,improvements,O,I,NNS
99,over,B,O,IN
99,both,O,O,DT
99,BiLSTM,O,B,NNP
99,-,O,I,:
99,CRF,O,I,NN
99,and,O,O,CC
99,BiLSTM-,O,B,NNP
99,softmax,O,I,NN
99,(,O,O,(
99,p,O,O,JJ
99,<,O,O,NNP
99,0.01,O,O,CD
99,),O,O,)
99,",",O,O,","
99,which,O,O,WDT
99,is,O,O,VBZ
99,consistent,O,O,JJ
99,with,O,O,IN
99,observations,O,O,NNS
99,on,O,O,IN
99,development,O,O,NN
99,experiments,O,O,NNS
99,.,O,O,.
100,Universal,O,B,JJ
100,Dependencies,O,I,NNP
100,(,O,I,(
100,UD,O,I,NNP
100,),O,I,)
100,v,O,I,VBD
100,2.2,O,I,CD
100,.,O,O,.
100,We,O,O,PRP
100,design,O,O,VBP
100,a,O,O,DT
100,multilingual,O,O,JJ
100,experiment,O,O,NN
100,to,O,O,TO
100,compare,O,O,VB
100,BiLSTMsoftmax,O,O,NNP
100,",",O,O,","
100,BiLSTM,O,O,NNP
100,-,O,O,:
100,CRF,O,O,NNP
100,(,O,O,(
100,strictly,O,O,RB
100,following,O,O,VBG
100,1,O,O,CD
100,",",O,O,","
100,which,O,O,WDT
100,is,O,O,VBZ
100,the,O,O,DT
100,state,O,O,NN
100,-,O,O,:
100,of,O,O,IN
100,-,O,O,:
100,theart,O,O,NN
100,on,B,O,IN
100,multi-lingual,O,O,JJ
100,POS,O,O,NNP
100,tagging,O,O,NN
100,),O,O,)
100,and,O,O,CC
100,BiLSTM,O,O,NNP
100,-,O,O,:
100,LAN,O,O,NN
100,.,O,O,.
101,Our,O,B,PRP$
101,model,O,I,NN
101,outperforms,B,O,VBZ
101,all,O,B,PDT
101,the,O,I,DT
101,baselines,O,I,NNS
101,on,O,O,IN
101,all,O,B,PDT
101,the,O,I,DT
101,languages,O,I,NNS
101,.,O,O,.
102,The,O,O,DT
102,improvements,O,B,NNS
102,are,B,O,VBP
102,statistically,O,B,RB
102,significant,O,I,JJ
102,for,B,O,IN
102,all,O,B,PDT
102,the,O,I,DT
102,languages,O,I,NNS
102,(,O,I,(
102,p,O,I,JJ
102,<,O,I,NNP
102,0.01,O,I,CD
102,),O,I,)
102,",",O,O,","
102,suggesting,B,O,VBG
102,that,I,O,IN
102,BiLSTM,O,B,NNP
102,-,O,I,:
102,LAN,O,I,NN
102,is,B,O,VBZ
102,generally,O,B,RB
102,effective,O,I,JJ
102,across,B,O,IN
102,languages,O,B,NNS
102,.,O,O,.
103,OntoNotes,O,B,VBZ
103,5.0,O,I,CD
103,.,O,O,.
103,In,O,O,IN
103,NER,O,O,NNP
103,",",O,O,","
103,BiLSTM,O,B,NNP
103,-,O,I,:
103,CRF,O,I,NN
103,is,O,O,VBZ
103,widely,O,O,RB
103,used,O,O,VBN
103,",",O,O,","
103,because,O,O,IN
103,local,O,O,JJ
103,dependencies,O,O,NNS
103,between,O,O,IN
103,neighboring,O,O,VBG
103,labels,O,O,NNS
103,relatively,O,O,RB
103,more,O,O,RBR
103,important,O,O,JJ
103,that,O,O,IN
103,POS,O,O,NNP
103,tagging,O,O,VBG
103,and,O,O,CC
103,CCG,O,O,NNP
103,supertagging,O,O,NN
103,.,O,O,.
104,BiLSTM,O,B,NNP
104,-,O,I,:
104,LAN,O,I,NNP
104,also,O,O,RB
104,significantly,O,B,RB
104,outperforms,O,I,VBZ
104,BiLSTM,O,O,NNP
104,-,O,O,:
104,CRF,O,O,NN
104,by,B,O,IN
104,1.17,O,B,CD
104,F1-score,O,I,NN
104,(,O,O,(
104,p,O,O,JJ
104,<,O,O,NNP
104,0.01,O,O,CD
104,),O,O,)
104,.,O,O,.
104,CCGBank,O,O,NNP
104,.,O,O,.
105,As,O,O,IN
105,shown,O,O,VBN
105,in,O,O,IN
105,",",O,O,","
105,BiLSTM,O,O,NNP
105,-,O,O,:
105,LAN,O,B,NNP
105,significantly,O,O,RB
105,outperforms,O,O,VBZ
105,both,B,O,DT
105,BiLSTMsoftmax,O,B,NNP
105,and,O,I,CC
105,BiLSTM,O,I,NNP
105,-,O,I,:
105,CRF,O,I,NNP
105,(,O,I,(
105,p,O,I,JJ
105,<,O,I,NNP
105,0.01,O,I,CD
105,),O,I,)
105,",",O,O,","
105,showing,B,O,VBG
105,the,O,O,DT
105,advantage,O,B,NN
105,of,B,O,IN
105,LAN,O,O,NNP
105,.,O,O,.
105,and,O,O,CC
105,explore,O,O,VB
105,BiRNN,O,O,NNP
105,-,O,O,:
105,softmax,O,O,NN
105,and,O,O,CC
105,BiLSTM,O,O,NNP
105,-,O,O,:
105,softmax,O,O,NN
105,",",O,O,","
105,respectively,O,O,RB
105,.,O,O,.
106,Compared,O,O,VBN
106,with,O,O,IN
106,these,O,O,DT
106,methods,O,O,NNS
106,",",O,O,","
106,BiLSTM,O,O,NNP
106,-,O,O,:
106,LAN,O,O,NN
106,obtains,B,O,VBZ
106,new,O,B,JJ
106,state,O,I,NN
106,-,O,I,:
106,of,O,I,IN
106,-,O,I,:
106,theart,O,I,NN
106,results,O,I,NNS
106,on,B,O,IN
106,CCGBank,O,B,NNP
106,",",O,O,","
106,matching,O,O,VBG
106,the,O,O,DT
106,tri-training,O,O,JJ
106,performance,O,O,NN
106,of,O,O,IN
106,",",O,O,","
106,without,O,O,IN
106,training,O,O,VBG
106,on,O,O,IN
106,external,O,O,JJ
106,data,O,O,NNS
106,.,O,O,.
107,A,O,O,DT
107,Novel,O,O,NNP
107,Neural,O,O,NNP
107,Network,O,O,NNP
107,Model,O,O,NNP
107,for,O,O,IN
107,Joint,O,B,NNP
107,POS,O,I,NNP
107,Tagging,O,I,NNP
107,and,O,I,CC
107,Graph,O,I,NNP
107,-,O,I,:
107,based,O,I,VBN
107,Dependency,O,I,NNP
107,Parsing,O,I,VBG
108,Our,O,O,PRP$
108,code,O,O,NN
108,is,O,O,VBZ
108,open,O,O,JJ
108,-,O,O,:
108,source,O,O,NN
108,and,O,O,CC
108,available,O,O,JJ
108,together,O,O,RB
108,with,O,O,IN
108,pre-trained,O,O,JJ
108,models,O,O,NNS
108,at,O,O,IN
108,:,O,O,:
108,https://github.com/,O,B,NN
108,datquocnguyen/jPTDP,O,I,NN
108,.,O,O,.
109,In,O,O,IN
109,this,O,O,DT
109,paper,O,O,NN
109,",",O,O,","
109,we,O,O,PRP
109,propose,B,O,VBP
109,a,O,O,DT
109,novel,O,B,JJ
109,neural,O,I,JJ
109,architecture,O,I,NN
109,for,B,O,IN
